yyyymm,month,hs6,hs10,category,country_code,country_name,product_kr,exp_usd,exp_wgt,imp_usd,imp_wgt
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),US,미국,복합구조칩 집적회로,42889756.0,878.0,81591.0,30.0
202210,2022-10,854232,8542321030,NAND Flash,SK,슬로바키아,플래시 메모리,2.0,0.0,0.0,0.0
202210,2022-10,854232,8542324000,MCOs (복합부품),TW,대만,복합부품 집적회로(MCOs),51844.0,6.0,1465.0,1.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),SG,싱가포르,복합구조칩 집적회로,4503888.0,144.0,325490.0,61.0
202210,2022-10,854232,8542321090,Other Memory,MX,멕시코,기타,136381.0,135.0,348.0,1.0
202210,2022-10,854232,8542321030,NAND Flash,NL,네덜란드,플래시 메모리,86.0,14.0,0.0,0.0
202210,2022-10,854232,8542321010,DRAM,NL,네덜란드,디램,838913.0,47.0,305360.0,64.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),MY,말레이시아,복합구조칩 집적회로,5967429.0,522.0,23161.0,4.0
202210,2022-10,854232,8542321090,Other Memory,MY,말레이시아,기타,1947.0,4.0,8159976.0,566.0
202210,2022-10,854232,8542321030,NAND Flash,MY,말레이시아,플래시 메모리,1476793.0,87.0,330767.0,94.0
202210,2022-10,854232,8542324000,MCOs (복합부품),MX,멕시코,복합부품 집적회로(MCOs),0.0,0.0,942.0,25.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),MX,멕시코,복합구조칩 집적회로,3389644.0,1322.0,0.0,0.0
202210,2022-10,854232,8542321030,NAND Flash,MX,멕시코,플래시 메모리,9377.0,31.0,2557.0,2.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),NL,네덜란드,복합구조칩 집적회로,68555.0,3.0,0.0,0.0
202210,2022-10,854232,8542321010,DRAM,MX,멕시코,디램,181515.0,25.0,3644.0,10.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),MA,모로코,복합구조칩 집적회로,600.0,0.0,0.0,0.0
202210,2022-10,854232,8542321090,Other Memory,MA,모로코,기타,0.0,0.0,20961.0,114.0
202210,2022-10,854232,8542321010,DRAM,KH,캄보디아,디램,23754.0,3.0,0.0,0.0
202210,2022-10,854232,8542324000,MCOs (복합부품),JP,일본,복합부품 집적회로(MCOs),927502.0,35.0,170.0,2.0
202210,2022-10,854232,8542321090,Other Memory,SG,싱가포르,기타,39913.0,6.0,3335283.0,201.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),JP,일본,복합구조칩 집적회로,28601563.0,1017.0,869219.0,86.0
202210,2022-10,854232,8542321090,Other Memory,NL,네덜란드,기타,5404.0,3.0,0.0,0.0
202210,2022-10,854232,8542321020,SRAM,MY,말레이시아,에스램,922.0,3.0,39863.0,3.0
202210,2022-10,854232,8542321090,Other Memory,PE,페루,기타,0.0,0.0,4446.0,2.0
202210,2022-10,854232,8542321030,NAND Flash,PL,폴란드,플래시 메모리,237640.0,383.0,10533.0,2.0
202210,2022-10,854232,8542321030,NAND Flash,SG,싱가포르,플래시 메모리,1658561.0,309.0,47693.0,25.0
202210,2022-10,854232,8542321010,DRAM,PH,필리핀,디램,163252943.0,46404.0,3341607.0,404.0
202210,2022-10,854232,8542321010,DRAM,SG,싱가포르,디램,380073.0,40.0,2009291.0,24.0
202210,2022-10,854232,8542321010,DRAM,SE,스웨덴,디램,66.0,0.0,0.0,0.0
202210,2022-10,854232,8542324000,MCOs (복합부품),PT,포루투갈,복합부품 집적회로(MCOs),117508.0,2.0,0.0,0.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),PT,포루투갈,복합구조칩 집적회로,318.0,0.0,0.0,0.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),PL,폴란드,복합구조칩 집적회로,3264158.0,639.0,0.0,0.0
202210,2022-10,854232,8542321090,Other Memory,PL,폴란드,기타,1315797.0,487.0,1622.0,1.0
202210,2022-10,854232,8542321020,SRAM,SG,싱가포르,에스램,0.0,0.0,558.0,0.0
202210,2022-10,854232,8542321010,DRAM,PL,폴란드,디램,826113.0,181.0,0.0,0.0
202210,2022-10,854232,8542323000,HBM/Advanced (복합구조칩),PH,필리핀,복합구조칩 집적회로,657042.0,85.0,174523.0,112.0
202210,2022-10,854232,8542321090,Other Memory,PH,필리핀,기타,0.0,0.0,402657.0,228.0
202210,2022-10,854232,8542321030,NAND Flash,PH,필리핀,플래시 메모리,5285205.0,647.0,173466.0,38.0
202210,2022-10,854232,8542321020,SRAM,PH,필리핀,에스램,0.0,0.0,13305.0,14.0
202210,2022-10,854232,8542324000,MCOs (복합부품),PH,필리핀,복합부품 집적회로(MCOs),0.0,0.0,1419.0,3.0
202209,2022-09,854232,8542324000,MCOs (복합부품),HK,홍콩,복합부품 집적회로(MCOs),227844995.0,9340.0,653.0,4.0
202209,2022-09,854232,8542321030,NAND Flash,ID,인도네시아,플래시 메모리,293497.0,285.0,30202.0,13.0
202209,2022-09,854232,8542321010,DRAM,GB,영국,디램,209652.0,13.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,ID,인도네시아,에스램,0.0,0.0,561.0,1.0
202209,2022-09,854232,8542321010,DRAM,ID,인도네시아,디램,2881427.0,253.0,130.0,1.0
202209,2022-09,854232,8542324000,MCOs (복합부품),HU,헝가리,복합부품 집적회로(MCOs),58974.0,2.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),HU,헝가리,복합구조칩 집적회로,1143967.0,473.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,HU,헝가리,디램,61965.0,5.0,0.0,0.0
202209,2022-09,854232,8542321030,NAND Flash,HK,홍콩,플래시 메모리,111332939.0,25856.0,106552.0,82.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),HK,홍콩,복합구조칩 집적회로,916058210.0,44775.0,894061.0,766.0
202209,2022-09,854232,8542321090,Other Memory,HK,홍콩,기타,2019283.0,958.0,201161.0,127.0
202209,2022-09,854232,8542321020,SRAM,HK,홍콩,에스램,49631.0,67.0,1209.0,0.0
202209,2022-09,854232,8542321010,DRAM,HK,홍콩,디램,83261057.0,17472.0,5492706.0,706.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),GB,영국,복합구조칩 집적회로,474097.0,18.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,GB,영국,기타,540.0,0.0,598.0,77.0
202209,2022-09,854232,8542321030,NAND Flash,GB,영국,플래시 메모리,73.0,0.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),ID,인도네시아,복합구조칩 집적회로,20247170.0,1314.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,ID,인도네시아,기타,1765372.0,858.0,0.0,0.0
202209,2022-09,854232,8542321030,NAND Flash,JP,일본,플래시 메모리,249788.0,61.0,177085.0,50.0
202209,2022-09,854232,8542324000,MCOs (복합부품),ID,인도네시아,복합부품 집적회로(MCOs),2919257.0,104.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,IE,아일랜드,기타,0.0,0.0,11700.0,3.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),FR,프랑스,복합구조칩 집적회로,1271075.0,35.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,JP,일본,에스램,7035.0,22.0,48863.0,1.0
202209,2022-09,854232,8542321010,DRAM,JP,일본,디램,8010374.0,581.0,907906.0,12.0
202209,2022-09,854232,8542321030,NAND Flash,IT,이탈리아,플래시 메모리,2854.0,1.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,IT,이탈리아,디램,13856.0,2.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),IN,인도,복합부품 집적회로(MCOs),30733305.0,846.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),IN,인도,복합구조칩 집적회로,69829281.0,1284.0,366.0,1.0
202209,2022-09,854232,8542321090,Other Memory,IN,인도,기타,140047.0,76.0,1201.0,2.0
202209,2022-09,854232,8542321030,NAND Flash,IN,인도,플래시 메모리,2612333.0,320.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,IN,인도,디램,1262633.0,226.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),IL,이스라엘,복합구조칩 집적회로,79940.0,20.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,IL,이스라엘,기타,151.0,1.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,IL,이스라엘,에스램,2040.0,5.0,606.0,0.0
202209,2022-09,854232,8542321010,DRAM,IL,이스라엘,디램,23851.0,2.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),IE,아일랜드,복합구조칩 집적회로,73502.0,1.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),FR,프랑스,복합부품 집적회로(MCOs),0.0,0.0,15.0,0.0
202209,2022-09,854232,8542321010,DRAM,AE,아랍에미리트 연합,디램,0.0,0.0,756.0,3.0
202209,2022-09,854232,8542322000,Hybrid IC,FR,프랑스,하이브리드 집적회로,0.0,0.0,690828.0,5.0
202209,2022-09,854232,8542321030,NAND Flash,BR,브라질,플래시 메모리,3308886.0,774.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,CN,중국,에스램,7360.0,6.0,83969.0,10.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),CA,캐나다,복합구조칩 집적회로,1095.0,1.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,CA,캐나다,디램,4542.0,0.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),BR,브라질,복합부품 집적회로(MCOs),7508357.0,120.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),BR,브라질,복합구조칩 집적회로,18729614.0,1103.0,1837.0,0.0
202209,2022-09,854232,8542322000,Hybrid IC,BR,브라질,하이브리드 집적회로,0.0,0.0,1319.0,0.0
202209,2022-09,854232,8542321090,Other Memory,BR,브라질,기타,149143.0,156.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,BR,브라질,에스램,3168.0,4.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,FR,프랑스,기타,836.0,3.0,489.0,0.0
202209,2022-09,854232,8542321010,DRAM,BR,브라질,디램,9327911.0,687.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,AU,호주,기타,0.0,0.0,830.0,10.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),AT,오스트리아,복합구조칩 집적회로,6223698.0,684.0,3877.0,1.0
202209,2022-09,854232,8542321090,Other Memory,AT,오스트리아,기타,1580.0,11.0,0.0,0.0
202209,2022-09,854232,8542321030,NAND Flash,AT,오스트리아,플래시 메모리,9691.0,77.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,AT,오스트리아,디램,218628.0,21.0,0.0,0.0
202209,2022-09,854232,8542322000,Hybrid IC,JP,일본,하이브리드 집적회로,0.0,0.0,3522.0,4.0
202209,2022-09,854232,8542321030,NAND Flash,CN,중국,플래시 메모리,523899558.0,25347.0,156151030.0,12231.0
202209,2022-09,854232,8542321090,Other Memory,CN,중국,기타,874375.0,371.0,17635955.0,1909.0
202209,2022-09,854232,8542322000,Hybrid IC,CN,중국,하이브리드 집적회로,0.0,0.0,19146.0,23.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),CN,중국,복합구조칩 집적회로,856595906.0,41320.0,661528319.0,13233.0
202209,2022-09,854232,8542321010,DRAM,FR,프랑스,디램,925.0,0.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,FI,핀란드,디램,125637.0,8.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,ES,스페인,디램,6058.0,1.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),EG,이집트,복합부품 집적회로(MCOs),113666.0,58.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),EG,이집트,복합구조칩 집적회로,1174695.0,92.0,0.0,0.0
202209,2022-09,854232,8542321030,NAND Flash,EG,이집트,플래시 메모리,456.0,3.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,EG,이집트,디램,194335.0,22.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,DK,덴마크,기타,0.0,0.0,843.0,2.0
202209,2022-09,854232,8542324000,MCOs (복합부품),DE,독일,복합부품 집적회로(MCOs),6813756.0,137.0,16576.0,86.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),DE,독일,복합구조칩 집적회로,12959592.0,539.0,77.0,1.0
202209,2022-09,854232,8542321090,Other Memory,DE,독일,기타,8928.0,5.0,1215.0,4.0
202209,2022-09,854232,8542321010,DRAM,DE,독일,디램,1599126.0,130.0,472131.0,61.0
202209,2022-09,854232,8542321090,Other Memory,CZ,체코공화국,기타,175162.0,33.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,CZ,체코공화국,디램,1.0,1.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),CN,중국,복합부품 집적회로(MCOs),34455223.0,729.0,8268563.0,154.0
202209,2022-09,854232,8542321090,Other Memory,JP,일본,기타,5858.0,4.0,510593.0,693.0
202209,2022-09,854232,8542321010,DRAM,CN,중국,디램,1208711957.0,65351.0,615620864.0,48778.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),JP,일본,복합구조칩 집적회로,21803001.0,944.0,373236.0,48.0
202209,2022-09,854232,8542321090,Other Memory,TR,튀르키예,기타,3.0,0.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),TW,대만,복합부품 집적회로(MCOs),17452.0,7.0,5381.0,1.0
202209,2022-09,854232,8542322000,Hybrid IC,TW,대만,하이브리드 집적회로,0.0,0.0,164.0,0.0
202209,2022-09,854232,8542321090,Other Memory,TW,대만,기타,7758.0,8.0,8746378.0,1262.0
202209,2022-09,854232,8542321030,NAND Flash,TW,대만,플래시 메모리,4308219.0,993.0,5660703.0,2787.0
202209,2022-09,854232,8542321020,SRAM,TW,대만,에스램,88533.0,270.0,110980.0,34.0
202209,2022-09,854232,8542321010,DRAM,TW,대만,디램,130136716.0,14332.0,4117837.0,3385.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),TR,튀르키예,복합구조칩 집적회로,246518.0,17.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,TR,튀르키예,에스램,1920.0,3.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),SK,슬로바키아,복합구조칩 집적회로,1958259.0,312.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),TN,튀니지,복합구조칩 집적회로,147908.0,4.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),TH,태국,복합부품 집적회로(MCOs),74641.0,4.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),TH,태국,복합구조칩 집적회로,5602545.0,1152.0,434983.0,65.0
202209,2022-09,854232,8542321090,Other Memory,TH,태국,기타,384447.0,330.0,1188607.0,738.0
202209,2022-09,854232,8542321030,NAND Flash,TH,태국,플래시 메모리,5406705.0,1029.0,903288.0,315.0
202209,2022-09,854232,8542321020,SRAM,TH,태국,에스램,0.0,0.0,79697.0,10.0
202209,2022-09,854232,8542321010,DRAM,TH,태국,디램,2520186.0,1526.0,1064.0,0.0
202209,2022-09,854232,8542321010,DRAM,US,미국,디램,9835122.0,1301.0,397433.0,39.0
202209,2022-09,854232,8542321020,SRAM,US,미국,에스램,1056.0,3.0,20169.0,2.0
202209,2022-09,854232,8542321030,NAND Flash,US,미국,플래시 메모리,79289.0,24.0,44860.0,60.0
202209,2022-09,854232,8542321090,Other Memory,US,미국,기타,168435.0,24.0,3650896.0,358.0
202209,2022-09,854232,8542324000,MCOs (복합부품),JP,일본,복합부품 집적회로(MCOs),828797.0,42.0,222.0,2.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),ZZ,기타국,복합구조칩 집적회로,0.0,0.0,9394382.0,1441.0
202209,2022-09,854232,8542321010,DRAM,ZZ,기타국,디램,0.0,0.0,896768.0,896.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),ZA,남아프리카공화국,복합구조칩 집적회로,107212.0,11.0,0.0,0.0
202209,2022-09,854232,8542321030,NAND Flash,ZA,남아프리카공화국,플래시 메모리,45435.0,10.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,ZA,남아프리카공화국,디램,179353.0,18.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),VN,베트남,복합부품 집적회로(MCOs),40550523.0,1180.0,8005026.0,233.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),VN,베트남,복합구조칩 집적회로,185202452.0,7312.0,1216289.0,67.0
202209,2022-09,854232,8542321090,Other Memory,VN,베트남,기타,10395169.0,3589.0,57778.0,49.0
202209,2022-09,854232,8542321030,NAND Flash,VN,베트남,플래시 메모리,8276395.0,2489.0,9756.0,2.0
202209,2022-09,854232,8542321020,SRAM,VN,베트남,에스램,3969.0,1.0,0.0,0.0
202209,2022-09,854232,8542321010,DRAM,VN,베트남,디램,219863922.0,20603.0,796894.0,247.0
202209,2022-09,854232,8542324000,MCOs (복합부품),US,미국,복합부품 집적회로(MCOs),5339897.0,174.0,388.0,2.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),US,미국,복합구조칩 집적회로,61442730.0,839.0,1894.0,6.0
202209,2022-09,854232,8542322000,Hybrid IC,US,미국,하이브리드 집적회로,662.0,3.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),SK,슬로바키아,복합부품 집적회로(MCOs),46613.0,28.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),TW,대만,복합구조칩 집적회로,253689701.0,5543.0,41779327.0,614.0
202209,2022-09,854232,8542321090,Other Memory,SK,슬로바키아,기타,4.0,0.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,MY,말레이시아,에스램,0.0,0.0,8434.0,0.0
202209,2022-09,854232,8542321010,DRAM,PH,필리핀,디램,130793988.0,7738.0,3988857.0,392.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),NL,네덜란드,복합구조칩 집적회로,1358592.0,50.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,NL,네덜란드,기타,0.0,0.0,1.0,0.0
202209,2022-09,854232,8542321010,DRAM,NL,네덜란드,디램,847718.0,43.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),MY,말레이시아,복합부품 집적회로(MCOs),59587.0,1.0,41068.0,7.0
202209,2022-09,854232,8542321090,Other Memory,MY,말레이시아,기타,0.0,0.0,3600183.0,453.0
202209,2022-09,854232,8542321030,NAND Flash,MY,말레이시아,플래시 메모리,2162077.0,114.0,336959.0,69.0
202209,2022-09,854232,8542321010,DRAM,MY,말레이시아,디램,3941280.0,306.0,46.0,1.0
202209,2022-09,854232,8542321030,NAND Flash,PH,필리핀,플래시 메모리,4429596.0,422.0,106464.0,25.0
202209,2022-09,854232,8542324000,MCOs (복합부품),MX,멕시코,복합부품 집적회로(MCOs),0.0,0.0,1101.0,1.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),MX,멕시코,복합구조칩 집적회로,3680121.0,1716.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,MX,멕시코,기타,1299965.0,527.0,15033.0,7.0
202209,2022-09,854232,8542321030,NAND Flash,MX,멕시코,플래시 메모리,15381.0,48.0,5054.0,4.0
202209,2022-09,854232,8542321010,DRAM,MX,멕시코,디램,199198.0,90.0,0.0,0.0
202209,2022-09,854232,8542324000,MCOs (복합부품),SG,싱가포르,복합부품 집적회로(MCOs),12439.0,1.0,22594180.0,751.0
202209,2022-09,854232,8542321090,Other Memory,MA,모로코,기타,0.0,0.0,112279.0,452.0
202209,2022-09,854232,8542321020,SRAM,PH,필리핀,에스램,0.0,0.0,32895.0,15.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),MY,말레이시아,복합구조칩 집적회로,10461042.0,238.0,24.0,0.0
202209,2022-09,854232,8542321090,Other Memory,PH,필리핀,기타,2.0,0.0,569523.0,177.0
202209,2022-09,854232,8542324000,MCOs (복합부품),PT,포루투갈,복합부품 집적회로(MCOs),37459.0,1.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),SG,싱가포르,복합구조칩 집적회로,627943.0,34.0,254282.0,9.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),PH,필리핀,복합구조칩 집적회로,11653114.0,566.0,221603.0,149.0
202209,2022-09,854232,8542321030,NAND Flash,SG,싱가포르,플래시 메모리,6475232.0,1167.0,641934.0,73.0
202209,2022-09,854232,8542321020,SRAM,SG,싱가포르,에스램,10483.0,32.0,292.0,0.0
202209,2022-09,854232,8542321010,DRAM,SG,싱가포르,디램,7712040.0,654.0,7561317.0,91.0
202209,2022-09,854232,8542321010,DRAM,SE,스웨덴,디램,24525.0,2.0,0.0,0.0
202209,2022-09,854232,8542321020,SRAM,RU,러시아 연방,에스램,3648.0,4.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,SG,싱가포르,기타,16215.0,6.0,3246859.0,151.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),PT,포루투갈,복합구조칩 집적회로,582.0,0.0,0.0,0.0
202209,2022-09,854232,8542323000,HBM/Advanced (복합구조칩),PL,폴란드,복합구조칩 집적회로,2873269.0,333.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,PL,폴란드,기타,633525.0,173.0,0.0,0.0
202209,2022-09,854232,8542321030,NAND Flash,PL,폴란드,플래시 메모리,225622.0,309.0,288.0,2.0
202209,2022-09,854232,8542321010,DRAM,PL,폴란드,디램,1306593.0,299.0,0.0,0.0
202209,2022-09,854232,8542321090,Other Memory,PT,포루투갈,기타,40.0,0.0,0.0,0.0
202208,2022-08,854232,8542322000,Hybrid IC,HK,홍콩,하이브리드 집적회로,128960.0,76.0,1233.0,2.0
202208,2022-08,854232,8542321020,SRAM,ID,인도네시아,에스램,0.0,0.0,510.0,1.0
202208,2022-08,854232,8542321010,DRAM,ID,인도네시아,디램,2077672.0,197.0,0.0,0.0
202208,2022-08,854232,8542324000,MCOs (복합부품),HU,헝가리,복합부품 집적회로(MCOs),42170.0,2.0,0.0,0.0
202208,2022-08,854232,8542321020,SRAM,GB,영국,에스램,2016.0,2.0,0.0,0.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),HU,헝가리,복합구조칩 집적회로,761575.0,221.0,0.0,0.0
202208,2022-08,854232,8542324000,MCOs (복합부품),HK,홍콩,복합부품 집적회로(MCOs),112472601.0,6354.0,323560.0,99.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),HK,홍콩,복합구조칩 집적회로,623650074.0,33809.0,78731475.0,2277.0
202208,2022-08,854232,8542321020,SRAM,HK,홍콩,에스램,41048.0,53.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,HK,홍콩,기타,3397462.0,944.0,465445.0,47.0
202208,2022-08,854232,8542321030,NAND Flash,HK,홍콩,플래시 메모리,15311556.0,3337.0,163200.0,80.0
202208,2022-08,854232,8542321010,DRAM,HK,홍콩,디램,90467782.0,21377.0,952600.0,832.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),GB,영국,복합구조칩 집적회로,1371944.0,81.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,GB,영국,기타,1890.0,5.0,0.0,0.0
202208,2022-08,854232,8542321030,NAND Flash,GB,영국,플래시 메모리,4932.0,2.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,ID,인도네시아,기타,1596128.0,546.0,248671.0,133.0
202208,2022-08,854232,8542321030,NAND Flash,ID,인도네시아,플래시 메모리,210017.0,129.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,JP,일본,기타,36856.0,12.0,806694.0,717.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),ID,인도네시아,복합구조칩 집적회로,19884813.0,1314.0,0.0,0.0
202208,2022-08,854232,8542324000,MCOs (복합부품),ID,인도네시아,복합부품 집적회로(MCOs),2516686.0,70.0,0.0,0.0
202208,2022-08,854232,8542322000,Hybrid IC,FR,프랑스,하이브리드 집적회로,0.0,0.0,35386.0,1.0
202208,2022-08,854232,8542321030,NAND Flash,JP,일본,플래시 메모리,321338.0,80.0,486.0,2.0
202208,2022-08,854232,8542321020,SRAM,JP,일본,에스램,1555.0,8.0,17517.0,0.0
202208,2022-08,854232,8542321010,DRAM,JP,일본,디램,3122225.0,276.0,724749.0,12.0
202208,2022-08,854232,8542321090,Other Memory,IT,이탈리아,기타,0.0,0.0,2574.0,0.0
202208,2022-08,854232,8542321030,NAND Flash,IT,이탈리아,플래시 메모리,0.0,0.0,8933.0,3.0
202208,2022-08,854232,8542321010,DRAM,IT,이탈리아,디램,13752.0,2.0,0.0,0.0
202208,2022-08,854232,8542324000,MCOs (복합부품),IN,인도,복합부품 집적회로(MCOs),30424493.0,695.0,15.0,1.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),IN,인도,복합구조칩 집적회로,72999820.0,1244.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,IN,인도,기타,156909.0,111.0,0.0,0.0
202208,2022-08,854232,8542321030,NAND Flash,IN,인도,플래시 메모리,10413.0,21.0,0.0,0.0
202208,2022-08,854232,8542321010,DRAM,IN,인도,디램,850162.0,92.0,0.0,0.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),IL,이스라엘,복합구조칩 집적회로,106033.0,15.0,0.0,0.0
202208,2022-08,854232,8542321030,NAND Flash,IL,이스라엘,플래시 메모리,158.0,1.0,15.0,1.0
202208,2022-08,854232,8542321010,DRAM,IL,이스라엘,디램,7038.0,2.0,13098.0,0.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),FR,프랑스,복합구조칩 집적회로,1132391.0,32.0,0.0,0.0
202208,2022-08,854232,8542321030,NAND Flash,AT,오스트리아,플래시 메모리,2191.0,23.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,FR,프랑스,기타,0.0,0.0,5489.0,2.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),BR,브라질,복합구조칩 집적회로,21169405.0,466.0,1815.0,0.0
202208,2022-08,854232,8542321020,SRAM,CN,중국,에스램,33600.0,1.0,89132.0,57.0
202208,2022-08,854232,8542321010,DRAM,CN,중국,디램,1240944785.0,48112.0,673797437.0,48012.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),CH,스위스,복합구조칩 집적회로,0.0,0.0,2523.0,1.0
202208,2022-08,854232,8542323000,HBM/Advanced (복합구조칩),CA,캐나다,복합구조칩 집적회로,18023.0,0.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,CA,캐나다,기타,0.0,0.0,159.0,1.0
202208,2022-08,854232,8542321010,DRAM,CA,캐나다,디램,53881.0,3.0,0.0,0.0
202208,2022-08,854232,8542324000,MCOs (복합부품),BR,브라질,복합부품 집적회로(MCOs),3907699.0,129.0,0.0,0.0
202208,2022-08,854232,8542321090,Other Memory,BR,브라질,기타,4412.0,16.0,10500.0,2.0
202208,2022-08,854232,8542321010,DRAM,FR,프랑스,디램,26935.0,2.0,0.0,0.0
202208,2022-08,854232,8542321030,NAND Flash,BR,브라질,플래시 메모리,1813756.0,510.0,0.0,0.0
202208,2022-08,854232,8542321010,DRAM,BR,브라질,디램,13035518.0,1220.0,216.0,3.0
