yyyymm,month,country_code,country_name,imp_usd
202512,2025-12,NL,네덜란드,637052592.0
202512,2025-12,PH,필리핀,0.0
202512,2025-12,PL,폴란드,0.0
202512,2025-12,SG,싱가포르,114308949.0
202512,2025-12,TH,태국,0.0
202512,2025-12,TR,튀르키예,0.0
202512,2025-12,TW,대만,11483841.0
202512,2025-12,US,미국,227176315.0
202512,2025-12,VN,베트남,199.0
202601,2026-01,AT,오스트리아,4206.0
202601,2026-01,CH,스위스,41169.0
202601,2026-01,CN,중국,13057975.0
202601,2026-01,CZ,체코공화국,0.0
202601,2026-01,DE,독일,639074.0
202601,2026-01,ES,스페인,0.0
202601,2026-01,FR,프랑스,0.0
202601,2026-01,GB,영국,16924.0
202601,2026-01,IL,이스라엘,0.0
202601,2026-01,IN,인도,0.0
202601,2026-01,JP,일본,299342597.0
202601,2026-01,MX,멕시코,0.0
202601,2026-01,MY,말레이시아,236963453.0
202601,2026-01,NL,네덜란드,745907136.0
202601,2026-01,PH,필리핀,0.0
202601,2026-01,PL,폴란드,0.0
202601,2026-01,SA,사우디아라비아,0.0
202601,2026-01,SG,싱가포르,161161013.0
202601,2026-01,TH,태국,0.0
202601,2026-01,TW,대만,3208100.0
202601,2026-01,US,미국,253582561.0
202601,2026-01,VN,베트남,8900.0
202602,2026-02,AT,오스트리아,4744994.0
202602,2026-02,CN,중국,1129050.0
202602,2026-02,DE,독일,4961928.0
202602,2026-02,FR,프랑스,0.0
202602,2026-02,GB,영국,6328148.0
202602,2026-02,HU,헝가리,2486.0
202602,2026-02,ID,인도네시아,0.0
202602,2026-02,IE,아일랜드,0.0
202602,2026-02,IN,인도,0.0
202602,2026-02,JP,일본,332988686.0
202602,2026-02,MX,멕시코,0.0
202602,2026-02,MY,말레이시아,160381708.0
202602,2026-02,NL,네덜란드,1194264838.0
202602,2026-02,PH,필리핀,0.0
202602,2026-02,PK,파키스탄,0.0
202602,2026-02,PT,포루투갈,0.0
202602,2026-02,SG,싱가포르,105424906.0
202602,2026-02,TH,태국,1560000.0
202602,2026-02,TW,대만,10985010.0
202602,2026-02,US,미국,154240312.0
202602,2026-02,VN,베트남,465531.0
202603,2026-03,AT,오스트리아,0.0
202603,2026-03,CA,캐나다,402215.0
202603,2026-03,CH,스위스,3690369.0
202603,2026-03,CN,중국,8755742.0
202603,2026-03,DE,독일,3712634.0
202603,2026-03,FI,핀란드,0.0
202603,2026-03,FR,프랑스,497146.0
202603,2026-03,GB,영국,5149345.0
202603,2026-03,HK,홍콩,3803.0
202603,2026-03,ID,인도네시아,0.0
202603,2026-03,IE,아일랜드,0.0
202603,2026-03,IL,이스라엘,0.0
202603,2026-03,IN,인도,0.0
202603,2026-03,JP,일본,513596048.0
202603,2026-03,MX,멕시코,0.0
202603,2026-03,MY,말레이시아,172546583.0
202603,2026-03,NL,네덜란드,1049392356.0
202603,2026-03,PH,필리핀,0.0
202603,2026-03,SG,싱가포르,142758017.0
202603,2026-03,TH,태국,1980000.0
202603,2026-03,TW,대만,6326561.0
202603,2026-03,US,미국,227550582.0
202603,2026-03,VN,베트남,196526.0
202604,2026-04,AT,오스트리아,54845.0
202604,2026-04,CA,캐나다,48.0
202604,2026-04,CH,스위스,126166.0
202604,2026-04,CN,중국,9207983.0
202604,2026-04,CZ,체코공화국,1462621.0
202604,2026-04,DE,독일,13807359.0
202604,2026-04,FR,프랑스,0.0
202604,2026-04,GB,영국,9089480.0
202604,2026-04,HK,홍콩,320.0
202604,2026-04,IE,아일랜드,0.0
202604,2026-04,IL,이스라엘,0.0
202604,2026-04,IN,인도,0.0
202604,2026-04,IT,이탈리아,0.0
202604,2026-04,JP,일본,412167293.0
202604,2026-04,MX,멕시코,0.0
202604,2026-04,MY,말레이시아,162314112.0
202604,2026-04,NL,네덜란드,783891192.0
202604,2026-04,PL,폴란드,0.0
202604,2026-04,SG,싱가포르,164043397.0
202604,2026-04,TH,태국,3254152.0
202604,2026-04,TW,대만,11625152.0
202604,2026-04,US,미국,227424725.0
202604,2026-04,VN,베트남,617.0
202605,2026-05,BE,벨기에,0.0
202605,2026-05,BR,브라질,0.0
202605,2026-05,CA,캐나다,0.0
202605,2026-05,CH,스위스,20409.0
202605,2026-05,CN,중국,8289021.0
202605,2026-05,DE,독일,12710472.0
202605,2026-05,FR,프랑스,10040.0
202605,2026-05,GB,영국,1382.0
202605,2026-05,HK,홍콩,0.0
202605,2026-05,IL,이스라엘,6149.0
202605,2026-05,IN,인도,0.0
202605,2026-05,IT,이탈리아,0.0
202605,2026-05,JP,일본,350806574.0
202605,2026-05,MO,마카오,43500.0
202605,2026-05,MX,멕시코,0.0
202605,2026-05,MY,말레이시아,131077128.0
202605,2026-05,NL,네덜란드,1019300017.0
202605,2026-05,PH,필리핀,1637374.0
202605,2026-05,SG,싱가포르,141705307.0
202605,2026-05,TH,태국,0.0
202605,2026-05,TW,대만,14838095.0
202605,2026-05,US,미국,180577002.0
202605,2026-05,VN,베트남,318.0
