sector,yyyymm,group,exp_usd,exp_wgt
석유화학,202206,방향족(벤젠·자일렌),226582282.0,166516092.0
석유화학,202206,올레핀(에틸렌·프로필렌),257717922.0,252637254.0
석유화학,202205,PVC·기타수지,236003585.0,133345309.0
석유화학,202205,PP,230338514.0,160098224.0
석유화학,202205,PE,298303108.0,193833934.0
석유화학,202205,방향족(벤젠·자일렌),290335195.0,237391815.0
석유화학,202205,올레핀(에틸렌·프로필렌),334660211.0,292487899.0
석유화학,202204,PE,250206709.0,163255702.0
석유화학,202204,올레핀(에틸렌·프로필렌),330046011.0,264184192.0
석유화학,202204,방향족(벤젠·자일렌),239876335.0,208112806.0
석유화학,202204,PP,219287097.0,148918616.0
석유화학,202204,PVC·기타수지,213566455.0,117126308.0
석유화학,202203,PVC·기타수지,252624715.0,143339161.0
석유화학,202203,PP,261375400.0,187062486.0
석유화학,202203,PE,289019872.0,202348216.0
석유화학,202203,방향족(벤젠·자일렌),271764870.0,239180249.0
석유화학,202203,올레핀(에틸렌·프로필렌),329987013.0,274423184.0
석유화학,202202,PVC·기타수지,230557756.0,133699268.0
석유화학,202202,PP,276810376.0,212468058.0
석유화학,202202,PE,316456339.0,239411666.0
석유화학,202202,방향족(벤젠·자일렌),248571872.0,239591740.0
석유화학,202202,올레핀(에틸렌·프로필렌),294154132.0,282327307.0
석유화학,202201,방향족(벤젠·자일렌),189303802.0,191998745.0
석유화학,202201,올레핀(에틸렌·프로필렌),224793486.0,223565831.0
석유화학,202201,PE,310368164.0,237354365.0
석유화학,202201,PP,315653313.0,249636279.0
석유화학,202201,PVC·기타수지,252845017.0,146487863.0
석유화학,202112,PVC·기타수지,232755990.0,131320811.0
석유화학,202112,PP,271771466.0,202429048.0
석유화학,202112,PE,290396176.0,214669256.0
석유화학,202112,방향족(벤젠·자일렌),177223328.0,192186788.0
석유화학,202112,올레핀(에틸렌·프로필렌),239896140.0,229979784.0
석유화학,202111,PVC·기타수지,205901449.0,113612627.0
석유화학,202111,PP,238574117.0,174846433.0
석유화학,202111,PE,292513674.0,217673530.0
석유화학,202111,방향족(벤젠·자일렌),242377580.0,253652331.0
석유화학,202111,올레핀(에틸렌·프로필렌),292670408.0,271754954.0
석유화학,202110,PE,306129405.0,236764918.0
석유화학,202110,올레핀(에틸렌·프로필렌),296301314.0,287526534.0
석유화학,202110,방향족(벤젠·자일렌),246155237.0,254031597.0
석유화학,202110,PVC·기타수지,229297835.0,127391074.0
석유화학,202110,PP,248216936.0,184230150.0
석유화학,202109,PVC·기타수지,212691703.0,126292778.0
석유화학,202109,PP,233221450.0,172762168.0
석유화학,202109,PE,295123105.0,233746533.0
석유화학,202109,방향족(벤젠·자일렌),223802257.0,229062332.0
석유화학,202109,올레핀(에틸렌·프로필렌),269365018.0,270036062.0
석유화학,202108,PVC·기타수지,210125477.0,133103770.0
석유화학,202108,PP,258252573.0,192930277.0
석유화학,202108,PE,280831842.0,223653164.0
석유화학,202108,방향족(벤젠·자일렌),214826352.0,219734958.0
석유화학,202108,올레핀(에틸렌·프로필렌),281301124.0,286287296.0
석유화학,202107,방향족(벤젠·자일렌),186413858.0,185108907.0
석유화학,202107,올레핀(에틸렌·프로필렌),247308989.0,253164713.0
석유화학,202107,PE,274735623.0,221090562.0
석유화학,202107,PP,258474551.0,193449477.0
석유화학,202107,PVC·기타수지,201377493.0,127380936.0
석유화학,202106,PVC·기타수지,194705229.0,113628892.0
석유화학,202106,PP,245618697.0,173153266.0
석유화학,202106,PE,244812909.0,185502631.0
석유화학,202106,방향족(벤젠·자일렌),177814773.0,185380274.0
석유화학,202106,올레핀(에틸렌·프로필렌),220055191.0,217058536.0
석유화학,202105,PVC·기타수지,181311540.0,100049840.0
석유화학,202105,PP,268291123.0,178580569.0
석유화학,202105,PE,238462477.0,170962454.0
석유화학,202105,방향족(벤젠·자일렌),206406305.0,218620477.0
석유화학,202105,올레핀(에틸렌·프로필렌),194263616.0,181892535.0
석유화학,202104,PE,265184647.0,186655197.0
석유화학,202104,올레핀(에틸렌·프로필렌),243606452.0,225666755.0
석유화학,202104,방향족(벤젠·자일렌),208164361.0,231722387.0
석유화학,202104,PVC·기타수지,210902098.0,122239256.0
석유화학,202104,PP,219321307.0,138531188.0
석유화학,202103,PVC·기타수지,220942224.0,140880459.0
석유화학,202103,PP,224204047.0,155618218.0
석유화학,202103,PE,256932021.0,201119321.0
석유화학,202103,방향족(벤젠·자일렌),160397933.0,194514811.0
석유화학,202103,올레핀(에틸렌·프로필렌),218918400.0,212713992.0
석유화학,202102,PVC·기타수지,183857337.0,116971060.0
석유화학,202102,PP,188784620.0,142572439.0
석유화학,202102,PE,199335124.0,170239894.0
석유화학,202102,방향족(벤젠·자일렌),130582186.0,177749123.0
석유화학,202102,올레핀(에틸렌·프로필렌),192670037.0,205205141.0
석유화학,202101,PE,157517946.0,136006665.0
석유화학,202101,올레핀(에틸렌·프로필렌),181925050.0,187483123.0
석유화학,202101,방향족(벤젠·자일렌),85397397.0,135998360.0
석유화학,202101,PVC·기타수지,200452133.0,130407171.0
석유화학,202101,PP,169316231.0,131588032.0
석유화학,202012,PVC·기타수지,176093033.0,121493882.0
석유화학,202012,PP,184941166.0,152209357.0
석유화학,202012,PE,168342508.0,155858802.0
석유화학,202012,방향족(벤젠·자일렌),122738373.0,203732734.0
석유화학,202012,올레핀(에틸렌·프로필렌),149644362.0,162401016.0
석유화학,202011,방향족(벤젠·자일렌),84508501.0,166339276.0
석유화학,202011,올레핀(에틸렌·프로필렌),139095293.0,161607624.0
석유화학,202011,PP,146060192.0,127525871.0
석유화학,202011,PVC·기타수지,157654022.0,113406230.0
석유화학,202011,PE,162206720.0,154185811.0
석유화학,202010,PVC·기타수지,161035134.0,124531911.0
석유화학,202010,PP,148074610.0,131061179.0
석유화학,202010,PE,189985472.0,180306095.0
석유화학,202010,방향족(벤젠·자일렌),64503863.0,146380616.0
석유화학,202010,올레핀(에틸렌·프로필렌),150732460.0,179309911.0
석유화학,202009,PE,206063821.0,201740682.0
석유화학,202009,방향족(벤젠·자일렌),82033629.0,190540969.0
석유화학,202009,올레핀(에틸렌·프로필렌),174693858.0,217419450.0
석유화학,202009,PP,163584504.0,149760466.0
석유화학,202009,PVC·기타수지,161075502.0,127807499.0
석유화학,202008,PVC·기타수지,146427132.0,124151671.0
석유화학,202008,PP,155440894.0,143953735.0
석유화학,202008,PE,187491764.0,184750886.0
석유화학,202008,방향족(벤젠·자일렌),74674163.0,168784653.0
석유화학,202008,올레핀(에틸렌·프로필렌),148347056.0,189624387.0
석유화학,202007,PVC·기타수지,146782674.0,125955864.0
석유화학,202007,PP,165256053.0,155946585.0
석유화학,202007,PE,200324439.0,209992361.0
석유화학,202007,방향족(벤젠·자일렌),68670869.0,164186499.0
석유화학,202007,올레핀(에틸렌·프로필렌),164823365.0,217558787.0
석유화학,202006,PE,174740415.0,196172301.0
석유화학,202006,방향족(벤젠·자일렌),80733995.0,194757332.0
석유화학,202006,올레핀(에틸렌·프로필렌),156158571.0,224448600.0
석유화학,202006,PP,162912442.0,154712083.0
석유화학,202006,PVC·기타수지,138657090.0,120412192.0
석유화학,202005,PVC·기타수지,133086711.0,125815024.0
석유화학,202005,PP,164207983.0,162242484.0
석유화학,202005,PE,172882489.0,207036655.0
석유화학,202005,방향족(벤젠·자일렌),74211501.0,194265505.0
석유화학,202005,올레핀(에틸렌·프로필렌),110694304.0,199736041.0
석유화학,202004,PVC·기타수지,147447682.0,128263752.0
석유화학,202004,PP,149133368.0,145397000.0
석유화학,202004,PE,182623693.0,210734827.0
석유화학,202004,방향족(벤젠·자일렌),80924312.0,236249157.0
석유화학,202004,올레핀(에틸렌·프로필렌),122990291.0,206780069.0
석유화학,202003,PE,186781060.0,187497371.0
석유화학,202003,올레핀(에틸렌·프로필렌),146467159.0,209432121.0
석유화학,202003,방향족(벤젠·자일렌),81056808.0,156908066.0
석유화학,202003,PP,174814919.0,155816168.0
석유화학,202003,PVC·기타수지,162580267.0,127626500.0
석유화학,202002,PVC·기타수지,148770379.0,118569339.0
석유화학,202002,PP,165326285.0,148554430.0
석유화학,202002,PE,165890795.0,162015794.0
석유화학,202002,방향족(벤젠·자일렌),124732261.0,197828169.0
석유화학,202002,올레핀(에틸렌·프로필렌),127146636.0,158996212.0
석유화학,202001,PVC·기타수지,146451656.0,116812297.0
석유화학,202001,PP,154429304.0,139905838.0
석유화학,202001,PE,177574272.0,177123029.0
석유화학,202001,방향족(벤젠·자일렌),143836607.0,200968619.0
석유화학,202001,올레핀(에틸렌·프로필렌),180609645.0,227206596.0
석유화학,201912,방향족(벤젠·자일렌),129199063.0,185975688.0
석유화학,201912,올레핀(에틸렌·프로필렌),244208802.0,303975142.0
석유화학,201912,PE,187529306.0,188079646.0
석유화학,201912,PP,181221084.0,163286619.0
석유화학,201912,PVC·기타수지,161244202.0,122159890.0
석유화학,201911,PVC·기타수지,143808064.0,108743280.0
석유화학,201911,PP,161192226.0,139440807.0
석유화학,201911,PE,185961706.0,180965355.0
석유화학,201911,방향족(벤젠·자일렌),130692433.0,198816164.0
석유화학,201911,올레핀(에틸렌·프로필렌),190367560.0,231225818.0
석유화학,201910,PE,189225424.0,180300656.0
석유화학,201910,방향족(벤젠·자일렌),99598157.0,144381048.0
석유화학,201910,올레핀(에틸렌·프로필렌),225054625.0,266261135.0
석유화학,201910,PP,192147304.0,166232808.0
석유화학,201910,PVC·기타수지,145633510.0,110446192.0
석유화학,201909,PVC·기타수지,140240113.0,108663393.0
석유화학,201909,PP,188844146.0,161660318.0
석유화학,201909,PE,181213380.0,170761124.0
석유화학,201909,방향족(벤젠·자일렌),133584920.0,192990918.0
석유화학,201909,올레핀(에틸렌·프로필렌),215111773.0,238251239.0
석유화학,201908,PVC·기타수지,138268037.0,104429696.0
석유화학,201908,PP,193713437.0,159914742.0
석유화학,201908,PE,206255342.0,183483560.0
석유화학,201908,방향족(벤젠·자일렌),152560490.0,230535256.0
석유화학,201908,올레핀(에틸렌·프로필렌),226566430.0,247888057.0
석유화학,201907,PE,214903613.0,191025331.0
석유화학,201907,올레핀(에틸렌·프로필렌),223182723.0,259219550.0
석유화학,201907,방향족(벤젠·자일렌),160445404.0,245023655.0
석유화학,201907,PP,204199613.0,164386268.0
석유화학,201907,PVC·기타수지,142012467.0,103572492.0
석유화학,201906,PVC·기타수지,127358554.0,94760824.0
석유화학,201906,PP,148139780.0,113665760.0
석유화학,201906,PE,179128393.0,152087229.0
석유화학,201906,방향족(벤젠·자일렌),139551374.0,221965777.0
석유화학,201906,올레핀(에틸렌·프로필렌),128790395.0,147717082.0
석유화학,201905,PVC·기타수지,160179944.0,121253791.0
석유화학,201905,PP,180202934.0,137809529.0
석유화학,201905,PE,198674931.0,164267026.0
석유화학,201905,방향족(벤젠·자일렌),176684667.0,284073279.0
석유화학,201905,올레핀(에틸렌·프로필렌),170651859.0,188167812.0
석유화학,201904,PE,203217466.0,168385459.0
석유화학,201904,올레핀(에틸렌·프로필렌),212594861.0,230577701.0
석유화학,201904,방향족(벤젠·자일렌),156266708.0,250553530.0
석유화학,201904,PVC·기타수지,154082643.0,116310319.0
석유화학,201904,PP,167764127.0,128141532.0
석유화학,201903,PVC·기타수지,148844260.0,109527667.0
석유화학,201903,PP,182318835.0,143472625.0
석유화학,201903,PE,204235805.0,170627170.0
석유화학,201903,방향족(벤젠·자일렌),141903631.0,234879914.0
석유화학,201903,올레핀(에틸렌·프로필렌),170601265.0,179179078.0
석유화학,201902,올레핀(에틸렌·프로필렌),194893283.0,205303855.0
석유화학,201902,PVC·기타수지,145088747.0,109225717.0
석유화학,201902,PP,175707888.0,140183237.0
석유화학,201902,PE,185428497.0,157176245.0
석유화학,201902,방향족(벤젠·자일렌),133433178.0,229760728.0
석유화학,201901,PP,172883594.0,137803424.0
석유화학,201901,PE,219076752.0,182485211.0
석유화학,201901,방향족(벤젠·자일렌),121832951.0,208898878.0
석유화학,201901,PVC·기타수지,174631931.0,133983520.0
석유화학,201901,올레핀(에틸렌·프로필렌),228000103.0,249886046.0
